,commit,operationsSum,hunks,fileN,type
1505,62b0559aad5cba060568cb962e4bbb111ec73a14,8.0,1.0,1.0,1.0
1506,e4826a94c7444698725572f3def3686fb3f38d6d,6.0,1.0,1.0,1.0
1507,5b740ea975c4ce3da12ac21b56f9e43354ca4327,18.0,1.0,1.0,1.0
1508,ffd72505b08ff4538db6eca9a9a498fbb1bb3679,1.0,1.0,1.0,1.0
1509,36300fd09823be8f7d6feaaa79ddbf54cf205378,7.0,1.0,1.0,1.0
1511,c21f7849f126570c0bb1ececbb3ddba7b20cfc03,93.0,1.0,1.0,1.0
1513,e7a2577a410a066ae409f805618f7e84748a537d,2.0,1.0,1.0,1.0
1514,2d4ad4f6903f3a7b4eccb6e7eeb82f22edd648ea,33.0,1.0,1.0,1.0
1517,aaf265c22e48f10c94ad04d23b6ab0c88f554d35,1.0,1.0,1.0,1.0
1520,0f3696eb21ef39b7bb7ea7d0160e925904309281,2.0,1.0,1.0,1.0
1521,e73790a57abc1320b3c3a94da43ae24359687d7c,2.0,1.0,1.0,1.0
1522,d9a5ac9ef306eb5cc874f285185a15c303c50009,1.0,1.0,1.0,1.0
1524,f8ffcc9279f90ba3790c6dc0f01207ad6ea1c8df,3.0,1.0,1.0,1.0
1525,139cdab0a2af6f5eaee47cc0144608e53b65279d,3.0,1.0,1.0,1.0
1526,1f4e2706525d46eeb678759f8a626619e5461143,4.0,1.0,1.0,1.0
1529,edb66893860dbc0631afc2807efdb209a03d57a2,57.0,1.0,1.0,1.0
1533,25821b4a7a39d3ae5757762076367827a5f1145c,8.0,1.0,1.0,1.0
1534,d54690fec751aad3907b512e8eba0de11e250f87,2.0,1.0,1.0,1.0
1536,64e423d4fb7d561131a2dcc91930c401ab6bc217,1.0,1.0,1.0,1.0
1538,4d2a71d02b5c36190ce90455095b0ff003f117ca,13.0,1.0,1.0,1.0
1539,111d639dd659bc1496a63cb8854abab8a15f3728,3.0,1.0,1.0,1.0
1544,983e2444100667b4b35c9d56c9a1fec1e817143c,7.0,1.0,1.0,1.0
1545,5230347ea70a811f0a526e8e4f0f529ac31b7d18,4.0,1.0,1.0,1.0
1546,f4b9ef653c047165f096d32816904be5ee337a63,8.0,1.0,1.0,1.0
1547,61a95c8d71fa048704c8edcb97fb623b4dd82cae,2.0,1.0,1.0,1.0
1553,9aed06693df75c0e81ae2a25c3ed51dbb4d4ac61,6.0,1.0,1.0,1.0
1557,aa99c47933d2c9a7622440d1b08ebb46ad8bd741,3.0,1.0,1.0,1.0
1561,84275593ac8531fc57f8b0ebb8a761bf377b5519,2.0,1.0,1.0,1.0
1565,1339078956e5d96c978602b918bce37d08b78c72,4.0,1.0,1.0,1.0
1566,0c9ab986e2dc87bd7c87384afeddd1326570d03e,8.0,1.0,1.0,1.0
1567,6182930bdb207789c3c92051c2c4a03f5da8f6ee,3.0,1.0,1.0,1.0
1583,fc5130de8309727540de7cae0199764af34b0919,6.0,1.0,1.0,1.0
1584,a5232bde8449b28230f767e8b558021bb5d08e5c,3.0,1.0,1.0,1.0
1588,99e32ab1732e8e66c775087f5361fca235bbee0e,5.0,1.0,1.0,1.0
1591,e8d3ef02787fc72996cfb423180dc79764c239fa,3.0,1.0,1.0,1.0
1593,fc8e5a644c2041273a1cee7c6299713ccee319ab,6.0,1.0,1.0,1.0
1595,e3380333b8fdaad07d53953c1831b90d9cc23821,1.0,1.0,1.0,1.0
1596,c7c42826f9afb017ee8927cfdc9c85f2e6d7bf0c,3.0,1.0,1.0,1.0
1598,cfca31ce789963c0dd6ca2e9cc13b90cc2802fbd,3.0,1.0,1.0,1.0
1600,dd28473385e78f94456fc66bd05c9d6db3febe13,5.0,1.0,1.0,1.0
1603,14462b6e8c06a7b4e0977e93e44b3decab0951b0,6.0,1.0,1.0,1.0
1607,4cc97614812e96c135e369f3d723fcda07d33437,3.0,1.0,1.0,1.0
1608,de55558dc4e6562197bf0ea0fe249cbd7ccebae5,16.0,1.0,1.0,1.0
1609,2fa8e90433cdc2d9f09883f45fd2942dc042d6a6,3.0,1.0,1.0,1.0
1610,430af8ad9dad82d775d688155e1db1da385d3e7a,39.0,1.0,1.0,1.0
1611,48205533bab78ffb504af3baf783c8f46942c16d,3.0,1.0,1.0,1.0
1615,6601056a96034fa08120b10b8dc728f213f91ec4,1.0,1.0,1.0,1.0
1619,b4345006423d45622bc17198a598baefcea27c93,1.0,1.0,1.0,1.0
1625,4eaf16bc1f92bf772f6d42860e86b399d00b7b94,6.0,1.0,1.0,1.0
1626,5dc474d6b3ba19df7d491d4eabd9fb7a0c1c2423,9.0,1.0,1.0,1.0
1629,4e266229dbb0782d91b75633322edd632794b86d,3.0,1.0,1.0,1.0
1631,d3533d72e7478a61a3e1936956fc825289a2acf4,2.0,1.0,1.0,1.0
1632,e5c53278718f7f764a9d3436dc16545cb3844049,14.0,1.0,1.0,1.0
1633,53a0d4868703c5d5d5dc0d0eaf9166d6bba9a697,1.0,1.0,1.0,1.0
1637,ffe3df535320acc337d69c60549d68ebfa863642,61.0,1.0,1.0,1.0
1638,38349665388fb079fb2bc8c46db9446dd976802a,9.0,1.0,1.0,1.0
1640,5ce91a9e854aba900a5bcddcd1c2297d7ff5cd40,2.0,1.0,1.0,1.0
1651,54499afbb80e44ae5511984486b4b33d6229fceb,3.0,1.0,1.0,1.0
1655,bc2580061e42c323d7777029f01318f395edac0d,6.0,1.0,1.0,1.0
1657,37b5022dd7b9dc0b412e2c2a7d01bd3f32e40db5,3.0,1.0,1.0,1.0
1658,1679b532870f565bc184434f545cdbd3fdeff6cf,6.0,1.0,1.0,1.0
1667,16dff91804777efbb0ce18b0a7e54c55e86b7beb,23.0,1.0,1.0,1.0
1671,3fd511d98660cba235dfadf1f296a3246fbaea58,6.0,1.0,1.0,1.0
1672,d06a8a4fe7d81e8d1fa3d753be9b14c785b4b2e7,1.0,1.0,1.0,1.0
1674,8f0cdddcd3f270901765fc909c3aee37a2091e78,4.0,1.0,1.0,1.0
1676,7e026b647b27d3dc170bd335d5e9c4a6f45323ff,6.0,1.0,1.0,1.0
1677,f286c173593245d443e592edea2ec35ef4a7c7e8,5.0,1.0,1.0,1.0
1679,5bc6510f919be9875fbbea3d8c1f6f33f9265a31,1.0,1.0,1.0,1.0
1680,25e428999c0de31f966e9e4b61ec69d8dc033f70,3.0,1.0,1.0,1.0
1681,3b34109a4d07e732dac6db1102a3399177333651,1.0,1.0,1.0,1.0
1683,bc72d26bdb23c908ad52ec2d321a137d27762f08,3.0,1.0,1.0,1.0
1684,b1d96609031782a219efd0b441e196b7bfc5ed05,2.0,1.0,1.0,1.0
1686,aa2d0b8b97efa1033609ca89b9faa5d3a1232959,3.0,1.0,1.0,1.0
1687,ce9b0048e167da5d0fe7c36518af427fbdec655d,1.0,1.0,1.0,1.0
1688,8ecc7d2b2207ed9642e3d0140bfaa8c93a6ea47f,1.0,1.0,1.0,1.0
1690,4ecc4a18d987e7e9f4b7eff2bf9215ac02c8a980,24.0,1.0,1.0,1.0
1697,b34cc62084e8c44f7c85e95bfc19e21d07f25173,5.0,1.0,1.0,1.0
1700,87775312a86bcf213e3b21f6f7c79e2e00d96f7b,3.0,1.0,1.0,1.0
1702,e5d2cb4a0b59fa3f4ecc2d47ca6afacada7794d2,3.0,1.0,1.0,1.0
1707,5959809ded86e267c1a95fb44738a224c30d3434,12.0,1.0,1.0,1.0
1715,8ca1b55a49f3b8e139fb4567b966f03a734e744f,4.0,1.0,1.0,1.0
1716,bbc79751ac2445e7297cb9a9961e2d72aa1daf66,2.0,1.0,1.0,1.0
1718,09c5cb942f7545e53819ee2ca72fe843d23880e5,20.0,1.0,1.0,1.0
1719,3813ff8b38b265b6c25f3946d5850273deba03a3,2.0,1.0,1.0,1.0
1723,6fde22426be6af261816db5941744b8d3c4c7f96,3.0,1.0,1.0,1.0
1724,fb79c066bce8620fae04112b33c55f279b60d3e1,5.0,1.0,1.0,1.0
1726,8f47428704c2fd6f787a6f340071b9c338b65803,11.0,1.0,1.0,1.0
1727,bb2d43e0919ad89077dc756167c2bcc3e4cc97ab,3.0,1.0,1.0,1.0
1732,931b9c86d9a518b1374157f103168fb787e6560e,3.0,1.0,1.0,1.0
1736,9e8fa040cb2d9070d15d3f0d71b83e85e32ecde2,5.0,1.0,1.0,1.0
1737,04947c5be5ca3824586f94352293549b899b2d89,1.0,1.0,1.0,1.0
1740,6e0b3f8d64252664f240f0cbd23e3d22ce3df001,6.0,1.0,1.0,1.0
1743,a8dbc64a2619b82ec0106f2c54174a94d74da620,1.0,1.0,1.0,1.0
1747,a974a679d252ed9629061b2a29dc639f4557ca70,4.0,1.0,1.0,1.0
1750,a493b6a637e9d8e828d7ed4be4bdf24dfd1f9250,6.0,1.0,1.0,1.0
1752,f7f877533c11029e4b4caf8aae9968c5fd561625,5.0,1.0,1.0,1.0
1754,31ab1ad70b25f4e19f6442e8f6d68025ba43b942,7.0,1.0,1.0,1.0
1755,17f14b51f2dc2fce2636ee49c5fbf49ff27aecb0,3.0,1.0,1.0,1.0
1756,70a3075d40154053ad90d342b3dcb1b795c73dbb,1.0,1.0,1.0,1.0
1759,193634ce7740e18a012c543fad0843c6af0440d9,2.0,1.0,1.0,1.0
1760,f8960ee7a44d58d79aae063e46f3316e1d5748e0,2.0,1.0,1.0,1.0
1765,2206e6a11bf4acff9831b4dbfaa3c3adc7d6172f,6.0,1.0,1.0,1.0
1766,4dc102b2f53d63207fa12a6ad49c7b6448bc3301,4.0,1.0,1.0,1.0
1768,ec7384ec23dc5a9ea8733e90438e16b6066bfe1b,1.0,1.0,1.0,1.0
1770,28ab58bd6a80408af79999492c8a28c8910ef62e,1.0,1.0,1.0,1.0
1771,e31efceed2bf4a0a911bfe53d84098bec7085abe,1.0,1.0,1.0,1.0
1772,1050e689a63baffdadcd33498c15d859922504c0,3.0,1.0,1.0,1.0
1773,d169133889090903d9feb968deb9fa01240a58f5,68.0,1.0,1.0,1.0
1779,e40f5c72347d535352b6631850a26b23a7f11eca,4.0,1.0,1.0,1.0
1780,77441ac00d324c037c088da090fa505b45dad9d4,6.0,1.0,1.0,1.0
1783,5bd3a76f4ba37108101c2ae93172571a70505982,4.0,1.0,1.0,1.0
1787,f755d114cba98708932cba89d8c98c4ab89a83b0,1.0,1.0,1.0,1.0
1788,57a605b101bbdff6a388e8dcb4853db9ffe947f7,4.0,1.0,1.0,1.0
1789,ab0162b8fd338efad23b9d6fa6a0d2a0ff5e416f,1.0,1.0,1.0,1.0
1792,7c57529baa17e14c8b5406da41a3118613fe880d,3.0,1.0,1.0,1.0
1793,95bcc666e9437ac33f639e6d971b0b6e9dc86607,7.0,1.0,1.0,1.0
1794,8aa9eb9059f6246b530d664f271e5c32858222ed,6.0,1.0,1.0,1.0
1795,c0ff8aaae369559fbef0e9f2606a9ae92db14f2f,2.0,1.0,1.0,1.0
1796,a60bbb2764b73a3f54c7462f3d28f960b7811682,3.0,1.0,1.0,1.0
1797,ed334c0e3b4def138a27c84d7331c304f87a4701,5.0,1.0,1.0,1.0
1798,88f1d316b9d0a213a9590fb5da6a72c0ec7012de,1.0,1.0,1.0,1.0
1800,e72e799c0901b689c83468623cfcb85df431e882,1.0,1.0,1.0,1.0
1801,3dbf6c0012d12473461b7485006db373e8192fa5,3.0,1.0,1.0,1.0
1802,c1038307c4586403b4d393300e6e2f4a5673e722,3.0,1.0,1.0,1.0
1805,5a41b934766a00764669922f1faac1fbdcc179bd,5.0,1.0,1.0,1.0
1806,959ef6d5def6ff3256f04fbf559eeb7c74d5605a,1.0,1.0,1.0,1.0
1807,87e3dbc27c025b3168922c29b06775f8a8cfbce6,4.0,1.0,1.0,1.0
1808,8a69155040bf8745a9a95da8cbaab2940b4093d5,3.0,1.0,1.0,1.0
1814,9b71ca2005a93ad813b95d92578131ab899ccc5d,21.0,1.0,1.0,1.0
1822,09cadf6e088b59c335116bf0e2667486bc126c6a,4.0,1.0,1.0,1.0
1824,721bc827d4a9a45cf9da04445d6897957c9caa06,3.0,1.0,1.0,1.0
1826,4c61f678a468768afd45c3d9ac697f8f55aa04eb,3.0,1.0,1.0,1.0
1828,1947a114bff140b35bbad1c84a5af216f8416281,3.0,1.0,1.0,1.0
1830,0bb943c7a2136716757a263f604d26309fd98042,1.0,1.0,1.0,1.0
1831,e05a9e7b18dfcce6911d0b901d7f04387cc1d93c,1.0,1.0,1.0,1.0
1835,642f0f2a1563b5ab6f5de896f602177ac1f06652,4.0,1.0,1.0,1.0
1837,109f34e71b9049a57f6cdf3f1da6bee2b722b259,3.0,1.0,1.0,1.0
1840,e70d41b59f30d2f26f505890d9a893e924b359bf,4.0,1.0,1.0,1.0
1844,7a96f2874c524a0f42b8c8f2ac03da3f02c96194,4.0,1.0,1.0,1.0
1847,b18d11003d8d161b251ad70375d23297beb51c4e,6.0,1.0,1.0,1.0
1850,abcdcc29c6aed12c137c8c06ee914d08605bf521,1.0,1.0,1.0,1.0
1856,e52786ac3ca721636a6fb0ae88521f5b9ece88a3,2.0,1.0,1.0,1.0
1857,0b6cc18810cfa958985602ab1849b647250deb0f,5.0,1.0,1.0,1.0
1858,2522d76ae4061b679ebabea02e2ccf762846a4c0,3.0,1.0,1.0,1.0
1862,dfa40d3e3686591f7c30990c67f11b5d30f4527f,1.0,1.0,1.0,1.0
1867,8dee00bb758f9e1d7fac9f5d2463d09444d4f255,10.0,1.0,1.0,1.0
1870,08d9e7363b87a4c5fb3fc17070607a75a9eb4cc8,1.0,1.0,1.0,1.0
1872,4fb4e0bee12d66a175e13ed5d956e61398c34e4e,2.0,1.0,1.0,1.0
1875,af1057abd7d5f97e17ab96e34d1920746188ddcb,12.0,1.0,1.0,1.0
1876,0d0c8b75713491cdb3f6e7792b68ccaae9e7518e,1.0,1.0,1.0,1.0
1877,28ed20755897b3726f07a0418c3d2fe17b3e5c86,3.0,1.0,1.0,1.0
1879,841f1d92fb8ca6aa70b56003d1da8874c593e820,2.0,1.0,1.0,1.0
1882,10974ccf04b096fd79ad90fd50276b79c069f2cc,1.0,1.0,1.0,1.0
1883,9a9bdd689c12d09fe2554947b053f8964e28e440,8.0,1.0,1.0,1.0
1884,1148f6fdb0136b6cf9ec5e1ff6db2dfa899b3906,24.0,1.0,1.0,1.0
1889,7f39902654c59d02b32b1b0900304d10c2f212d1,7.0,1.0,1.0,1.0
1890,26e2fa765cd7325906ef8bbee366c74e24b3d768,3.0,1.0,1.0,1.0
1891,6aea938f54ca785ce3bea67a8948698225c6ca58,12.0,1.0,1.0,1.0
1893,26f7af37eeaab359c3013c704f75749a2b5ce1b1,3.0,1.0,1.0,1.0
1894,5aac4d73dc234fe7be91679b547af2436d7f8d1e,1.0,1.0,1.0,1.0
1895,20f83e717f287fd13fd85359624f10f3206bd34d,5.0,1.0,1.0,1.0
1900,b92ae1fd84ac24100db20fccd5a34cde1a53a857,4.0,1.0,1.0,1.0
1903,baaa15ff80f7487ee170875f5bd9245dd538cfd8,1.0,1.0,1.0,1.0
1908,7d7e64f2ecd4a863b5fbc1fe998bb39d6423664a,1.0,1.0,1.0,1.0
1909,5f4eedef77307768a5ea59485aa518b991660142,3.0,1.0,1.0,1.0
1910,4be01a2935fa3d745e023011cef3dd70e88f15f9,2.0,1.0,1.0,1.0
1912,f1898a0eeec94e04998460a2ad34e6b20ba68e7c,6.0,1.0,1.0,1.0
1916,0fe249a5c80e473d6a0a1ba39457af1a6cb30448,3.0,1.0,1.0,1.0
1920,03051bc242209f7130aec42d1a6ecb3be9f8f93b,5.0,1.0,1.0,1.0
1924,ae970eb45d8a1ea4506be23c3f776225b9575d0e,4.0,1.0,1.0,1.0
1926,c51bd6acf59f24f2ec4334689329f1741f071621,1.0,1.0,1.0,1.0
1928,c4cf3ba4f34819170fee43532f729e2fc6aa9a76,9.0,1.0,1.0,1.0
1930,c2b08cede727387a5e19b40fa8e1a1e3a53e8527,1.0,1.0,1.0,1.0
1932,ece6763419f44ed72f4fc78752e5f5364df1794b,1.0,1.0,1.0,1.0
1933,f1811a8a641329d0dada7c4db7e29ce5ae32a10b,1.0,1.0,1.0,1.0
1938,0b5b6beea1a3f2b75e5b5baf9df073bf709f9297,3.0,1.0,1.0,1.0
1940,166e23623e7482070aa124ad805f600672377019,1.0,1.0,1.0,1.0
1941,aa731872f7d33dcb8b54dad0cfb82d4e4d195d7e,1.0,1.0,1.0,1.0
1945,90f9e53345d307f53b040e7a50193f20f88ab87a,1.0,1.0,1.0,1.0
1946,a4ed53466a289a4139405bf7190c78a8e9d8debf,3.0,1.0,1.0,1.0
1948,c2d5b5e525a354987b9c3de3661133f982bf9ba0,2.0,1.0,1.0,1.0
1949,a511536f4b8815308d178740902826de9c628f59,3.0,1.0,1.0,1.0
1950,c7d1ba417c7cb7297d14dd47a390ec90ce548d5c,4.0,1.0,1.0,1.0
1951,10f32065a25d22bf7894fa39ff2ce8492922086a,4.0,1.0,1.0,1.0
1954,d12f569c9b57ecdb18631d0b54c5224da5a1c233,7.0,1.0,1.0,1.0
1957,1761b22966e61494f51be76bc3b10e9c1ff809ad,3.0,1.0,1.0,1.0
1958,2fa37fd71396b8eff72d23cafc8c583dd8eb928c,3.0,1.0,1.0,1.0
1965,fa1a6c93afbf774d87c04f03e30cf55dc1128906,1.0,1.0,1.0,1.0
1967,ec57fcd042a9448096705847290d4e4e97fbb7e1,1.0,1.0,1.0,1.0
1968,2f2cf68261acc4c5356dd07e8a8966612ae5a0d4,7.0,1.0,1.0,1.0
1974,5cc19b7c5e71bdd1214813c6d65a1dd5b37807ac,3.0,1.0,1.0,1.0
1976,7c4da061f2e953df479b126b9263f0e845bce0ec,3.0,1.0,1.0,1.0
1979,48c2169fd9922314d990f944068f107a3284434e,7.0,1.0,1.0,1.0
1980,97271c3bcb83babe81cab0b79b374c7d732eff41,2.0,1.0,1.0,1.0
1981,8f2877cad52da0719ec01d2dcfbdd3751bb94670,4.0,1.0,1.0,1.0
1985,bfab7c8ff89a9dddbe9a08299c24f5e2bf3953f9,1.0,1.0,1.0,1.0
1986,df1f1d1cb43b4ffdef5ba5f0623e2f73e94ce030,29.0,1.0,1.0,1.0
1988,31f4f0c640bd2d144ab16666c76d45f173f952f5,1.0,1.0,1.0,1.0
1990,b7a22f8d0a84c21ad0458c386f2fb2986702fa5d,1.0,1.0,1.0,1.0
1994,cf7d7edc7a120fd5001f6dcc1e9f2c8e9c09e6c9,12.0,1.0,1.0,1.0
1995,92098c1f0b6ab8eac2ccb465435c2fbeae6f6f6e,5.0,1.0,1.0,1.0
1996,57027db00d1094d0abd5776899b00ca55d42d37c,1.0,1.0,1.0,1.0
1997,536cea6073381aa9ace9743cd94e77d80018e3ee,3.0,1.0,1.0,1.0
2004,2a253c4789db7ff46dbdba74d0f89ac08b077fda,7.0,1.0,1.0,1.0
2007,4c3e962df044c34d25403f8f58ff7b34c4966b4a,4.0,1.0,1.0,1.0
2011,3f3a7280d4cafd28036378198280640dfc6492aa,3.0,1.0,1.0,1.0
2012,17e6791082e3dc34d0b43fd50ff8655fdfcc3a99,1.0,1.0,1.0,1.0
2019,45de432775d6df1b349b02c4d783237937278906,24.0,1.0,1.0,1.0
2020,336e8320e93064e1d290fa98fa5dae290161c0f8,2.0,1.0,1.0,1.0
2021,27b05e4d202427a8a8b03487e70f256f586e7ad8,7.0,1.0,1.0,1.0
2022,341203167f9138073853cecd1f02d180bf9924ca,1.0,1.0,1.0,1.0
2023,726f783e803cc254b1a8a9a1dc3e5808fee02760,1.0,1.0,1.0,1.0
2024,9d5658e65c4dd33e87dcff979a7b68ecab600d5d,9.0,1.0,1.0,1.0
2027,a2dc56c8a0009ba3879a26dfe416fc453fa2e32f,2.0,1.0,1.0,1.0
2029,d68cd06ce40d7227598912bb1a0c75980d2b5a4b,5.0,1.0,1.0,1.0
2032,6b83bd941479e99f6890ed4b5c54cb1f43c7146f,6.0,1.0,1.0,1.0
2038,b2af045c70aa60f7231b22a363d74a1ab5a6297b,1.0,1.0,1.0,1.0
2039,f065fabc864f4c98857bf67caa2365e9f8545751,1.0,1.0,1.0,1.0
2044,34685627288baa370a6102ce58d47266d24050fd,3.0,1.0,1.0,1.0
2046,767813828f262679f1d9ed04deefb2e2f0768d7d,4.0,1.0,1.0,1.0
2051,bb56fc3577ea38ee6f7d4aaf25473ebd0f1337a0,93.0,1.0,1.0,1.0
2053,0507a1e52b7d55c9fa6fe952c90383487c0eb669,6.0,1.0,1.0,1.0
2054,8fe392b8fdb93ced86e1661bff91af95ee234cf9,6.0,1.0,1.0,1.0
2055,fb75ee66c2707f56397eb29c01decf36254e3d46,4.0,1.0,1.0,1.0
2062,e0455e194a5e0cf49bc7596a20d4f7e47995b9c6,2.0,1.0,1.0,1.0
2064,db9314cd351ebd734970c7afc2995a743e34aa02,4.0,1.0,1.0,1.0
2066,fc4ba63627948bb395cb54f846470d22eda38ac2,14.0,1.0,1.0,1.0
2068,4c835019a6632b9800e23d9d281b2733ed0ecbb2,1.0,1.0,1.0,1.0
2070,0932997e34bad52353c25756c55ccf97c522ae7c,18.0,1.0,1.0,1.0
2072,46347b3e096c649adcbe902798eb31c47ad5637c,1.0,1.0,1.0,1.0
2077,9aff7e922b852036d864d039ce13ae1e38418b73,4.0,1.0,1.0,1.0
2079,ff11917d4f1b03d19dcc3c5f3ad813e428c21f40,2.0,1.0,1.0,1.0
2080,442cc432e68b24dc6bd70b1ee1f5d477ee1aa385,3.0,1.0,1.0,1.0
2084,8986992de4225871d171e8bdd82abd0eeab978ff,4.0,1.0,1.0,1.0
2087,df43daaae926c3710eda911ec048808c904572fe,22.0,1.0,1.0,1.0
2090,200802a4a79b3a7a1cf924ad870d3265023d0787,3.0,1.0,1.0,1.0
2091,d85ddd835b33a9a0f2276ce068318da3fd1ad76a,6.0,1.0,1.0,1.0
2094,265ef3ee9575e6d150f485d28dbe153a50d27f4c,1.0,1.0,1.0,1.0
2096,9397ce2104d70feb6798690921a296c6ccf22564,2.0,1.0,1.0,1.0
2097,bcf4d812e66ee95f762b38063d654fd1ff7156b0,2.0,1.0,1.0,1.0
2101,919edd5119796f1cc3b47f23e7e15cc0f46942ba,1.0,1.0,1.0,1.0
2104,4d38cde776185a78b96f5e3a3e653450050600bd,4.0,1.0,1.0,1.0
2107,b210e0dc6056953f54bb539630c5e0db2b0b9026,4.0,1.0,1.0,1.0
2110,ec96cfd8215af1cda016837efb266409164e3a30,1.0,1.0,1.0,1.0
2115,3637d77f5f3ce080e9a2c4f1435f7ce0f5a4ef48,7.0,1.0,1.0,1.0
2116,3499f4d0d1159a21245d6071f8af6a71b86a78bc,1.0,1.0,1.0,1.0
2118,740134960811bdeadaf52d6155d8fea97470dcda,4.0,1.0,1.0,1.0
2123,40daf5ce553ae214ba5bf56af1550258e2e57ff4,4.0,1.0,1.0,1.0
2124,14ea58ad797e4e9b7be755aca0fd3925d0713ede,12.0,1.0,1.0,1.0
2125,842decbd674106d63a67e07a2f8cec5af70fdb40,1.0,1.0,1.0,1.0
2126,0cfc45cfdf5065cd02e1120169e1de7eb774ae3e,25.0,1.0,1.0,1.0
2129,9ca86b204b3c874e6ada28309f607e3aa74d60a9,6.0,1.0,1.0,1.0
2134,87bb326eada535ed72ca312878bb5ba69bad870b,3.0,1.0,1.0,1.0
2135,fc2bc0c29a4e32da13ab75101edde030a6362d10,1.0,1.0,1.0,1.0
2137,9986ffd9032a103df54fa4ed85f8f83f6b215194,1.0,1.0,1.0,1.0
2138,5d66fe92a19fb41373d13e75831169a6b5e5bef5,4.0,1.0,1.0,1.0
2141,11d7e632e3102fec4d81e8f746d4afce65effe2c,8.0,1.0,1.0,1.0
2143,16f0acd0ca5dd6103df5b789553da86ff3d5c505,3.0,1.0,1.0,1.0
2144,6ebb7d1b4b98162e332ff43a8739c2c1c690b140,3.0,1.0,1.0,1.0
2146,4c4f106c032ff32b89c98a4d819e68e6e643c14e,1.0,1.0,1.0,1.0
2158,f82735d55056b200eab19749398457a2f534306b,7.0,1.0,1.0,1.0
2160,e80cf2e50bfabb14dd3667b2360a393dda3edc3f,1.0,1.0,1.0,1.0
2163,a20890d079aa3130ca3f4e10da207cab9df4a2bb,1.0,1.0,1.0,1.0
2165,2db00321815e20f4a7ff9df43f7cf2073085683d,1.0,1.0,1.0,1.0
2166,b3b7f0550f84e06ae60df0a13c2992792fbd1af9,1.0,1.0,1.0,1.0
2170,11eff2788a1eb035693aa675504a40e72c920b61,1.0,1.0,1.0,1.0
2171,bfbcfa770b1c316396162f9354872dc00cd572fe,1.0,1.0,1.0,1.0
2178,f2543790875b088e2a58aa12ee1ac20a75d6126d,1.0,1.0,1.0,1.0
2180,8c96f0a207bedb6f06089fde9adc7abe8136a087,3.0,1.0,1.0,1.0
2181,7d0ee461fd173fea8ca254924263f189a3f0dc08,7.0,1.0,1.0,1.0
2189,f6e1c91666990d06ba37c76129495c724202144d,4.0,1.0,1.0,1.0
2191,631c07c8d12bcc6ce4a0fbfbd64ea843d78e2b10,2.0,1.0,1.0,1.0
2192,8e321c4f72e2fb580a091317ba0fb2941f637ce1,2.0,1.0,1.0,1.0
2193,ce739b473ce12d5ef067b39b8637bfd2b2174a15,2.0,1.0,1.0,1.0
2196,8494df3aa65a110cfa756177fa6dc560322a7ab6,3.0,1.0,1.0,1.0
2204,9754c8ef1f54bff1e1448a1a02039681a4a98fa0,7.0,1.0,1.0,1.0
2205,2447f2f3c38d3058d50de93df225ee6ad295932b,2.0,1.0,1.0,1.0
2206,66eb3bd857f5311f72c7c371f78ddc9c472befba,5.0,1.0,1.0,1.0
2210,8fbd90b0612cca7cd9a29df59b69502a841bebf8,4.0,1.0,1.0,1.0
2219,30a8f2a08dfe61b3447476cf124d07c892f3ade0,16.0,1.0,1.0,1.0
2228,870029a682d468585a80ce782871f3f220cfef0f,1.0,1.0,1.0,1.0
2240,d68bb7e1a65f2604156958ae03a556b6a207514b,7.0,1.0,1.0,1.0
2241,36d344131c154c0fb7dd6a3703fc1b29c56a75a1,2.0,1.0,1.0,1.0
2243,7ce1b3d3caa712686eaf295a200718b93dcd57da,6.0,1.0,1.0,1.0
2244,c84401c200423e4855bc990d8460cc0c3a2bb664,6.0,1.0,1.0,1.0
2246,dbc9eb5af20578a931efb6fac721e9a977c5171b,3.0,1.0,1.0,1.0
2247,5c1642e4d2e475bbfb13da15c6ca16a23ba889bb,5.0,1.0,1.0,1.0
2248,ca70d27e445fe721587598030b97357b35f61913,7.0,1.0,1.0,1.0
2253,155af08b15dac04033aa7b14c96d9cd67f0fd581,1.0,1.0,1.0,1.0
2254,de3748f66f21642543e6f1acb1002937a8d2de2e,3.0,1.0,1.0,1.0
2256,855da5e07ef4dba5f23d8f6f31004116ba16c52a,12.0,1.0,1.0,1.0
2258,771cceb464874d4a22efd4a600e4597ad3f2fc9e,1.0,1.0,1.0,1.0
2260,17102f8be41699525cfeeab02adbaf969b156731,7.0,1.0,1.0,1.0
2261,37e310edf3f6090eb118b7fcafd00221c290ac6b,1.0,1.0,1.0,1.0
2262,d94762989103b5e29938d8a7b0112e72c4633265,1.0,1.0,1.0,1.0
2264,fc8d713ecd01acb312afed8c560130ea7284c6db,6.0,1.0,1.0,1.0
2272,ae52e527c9c0b05bff9cfcea11f1e1b4ce94325a,4.0,1.0,1.0,1.0
2278,7424a0609063826a60a933ace872a1e747dfeede,2.0,1.0,1.0,1.0
2280,7b4e6cfbae304177b8edc0c12341b4896cab3f2d,7.0,1.0,1.0,1.0
2283,6a3e6aa10bf516c5c507292489e4d1fddeb2901b,3.0,1.0,1.0,1.0
2285,6e1edc0f8bd9c447b152c29252a9915225d7b8cc,2.0,1.0,1.0,1.0
2294,f7ca535ba0b2268609d50bcd4bc3e8267dfd01b3,6.0,1.0,1.0,1.0
