,commit,operationsSum,hunks,fileN,type
6422,86d65dc4fe74d5b3228fe13c5eff0b10ae6808eb,6.0,1.0,1.0,3.0
6425,cc18a69c92d0972bc2fc5a047ee3be1e8398171b,14.0,1.0,1.0,3.0
6428,a7f2d7865720ff13d5b0f2a3bb1fd80dc3d7a73f,2.0,1.0,1.0,3.0
6439,83ee9e645846f0c56bd9b33ee28ead03b416bb25,1.0,1.0,1.0,3.0
6440,649497d1a3676020802ebba04a3d9bb31253adb5,3.0,1.0,1.0,3.0
6447,7d816b256df83070e75d4f738c10d66bfc192040,2.0,1.0,1.0,3.0
6451,8664850087deef3715c885529d94f9a82791de9c,2.0,1.0,1.0,3.0
6452,f447ef4a56dee4b68a91460bcdfe06b5011085f2,6.0,1.0,1.0,3.0
6454,d4ab025b73a2d10548e17765eb76f3b7351dc611,9.0,1.0,1.0,3.0
6455,524f42fab787a9510be826ce3d736b56d454ac6d,34.0,1.0,1.0,3.0
6458,a7f1c1e65b68e1e1ab70898528d5977ed68a0a7d,2.0,1.0,1.0,3.0
6459,8b5d8dec7c85b6f1a4ae9c57500f1378d79556bc,1.0,1.0,1.0,3.0
6464,091f0a70ffe2a1297d52fe32d6c6794d955e01e5,2.0,1.0,1.0,3.0
6466,4af8e10a6c57e7292862bd1703712f0565c7e429,3.0,1.0,1.0,3.0
6469,2c42be2dd4f6586728dba5c4e197afd5cfaded78,1.0,1.0,1.0,3.0
6470,71dc8fbcf5f6363342bd636a646eeac7cfef25c3,3.0,1.0,1.0,3.0
6480,cde10122dc126a223e783f0b40bdb08cc332ab17,1.0,1.0,1.0,3.0
6481,1488a1e3828d60d74c9b802a05e24c0487babe4e,16.0,1.0,1.0,3.0
6483,e77018f7618960f7ec0e73e63868514ff16f8ddc,1.0,1.0,1.0,3.0
6489,ac0c6b5ad3b3b513e1057806d4b7627fcc0ecc27,11.0,1.0,1.0,3.0
6490,e9f74c489c9d4209946c04f29e7a724cb5537206,2.0,1.0,1.0,3.0
6493,a8d52f4495f21da3f47f7318301abf6823ec6648,3.0,1.0,1.0,3.0
6495,d6de2c80e9d758d2e36c21699117db6178c0f517,8.0,1.0,1.0,3.0
6500,e7ca237bfcf6a288702cb95e94ab94f642ccad88,1.0,1.0,1.0,3.0
6506,752fa51e4c5182c3c257f1cede90577a7e213c58,1.0,1.0,1.0,3.0
6509,e23d9b8297546c6ceb7e70771e4915f2a41733cd,1.0,1.0,1.0,3.0
6512,2f67a0695dc389247c05041b05d2a2b06fc102a3,1.0,1.0,1.0,3.0
6515,3e2ada5867b7e9fa0b296d30fa8f3726ebd0a8b7,2.0,1.0,1.0,3.0
6526,7939aae0c08412138a827e0af6f16fc19c346353,2.0,1.0,1.0,3.0
6527,942fa3b63eb525aa0512ba28c42e656d8efc6787,5.0,1.0,1.0,3.0
6528,b811ce9104a7f7663ddae4f7795a194a103b8f90,6.0,1.0,1.0,3.0
6529,d32ddd8f20e7d7a49c45c337c2079be03c77dc41,3.0,1.0,1.0,3.0
6530,1760f1eb7ec485197bd3a8a9c13e4160bb740275,2.0,1.0,1.0,3.0
6532,74586fca38109d2fc75daf678635928f64b4ccec,99.0,1.0,1.0,3.0
6538,411678288d61ba17afe1f8afed92200be6bbc65d,1.0,1.0,1.0,3.0
6541,e13bae4f807401729b3f27c7e882a96b8b292809,2.0,1.0,1.0,3.0
6542,3eef8918ff440837f6af791942d8dd07e1a268ee,2.0,1.0,1.0,3.0
6544,ff1b129403aad9a5c7cc9a6eaaffe4bd5fc0c67f,1.0,1.0,1.0,3.0
6545,c7a8eb103248a110cdbe0530d8c5ce987f099eee,1.0,1.0,1.0,3.0
6546,f3e06f1156f1adf17dc44144ad3b774c2d414e47,2.0,1.0,1.0,3.0
6548,dcf6d294830d46b0e6901477fb4bf455281d90c8,3.0,1.0,1.0,3.0
6552,205befd9a5c701b56f569434045821f413f08f6d,40.0,1.0,1.0,3.0
6556,13e3c5e5b9c67e59074d24e29f3ff794bb4dfef0,13.0,1.0,1.0,3.0
6559,cf52103a218744f3fd18111325c28e95aa9cd226,49.0,1.0,1.0,3.0
6561,91f3a6aaf280294b07c05dfe606e6c27b7ba3c72,3.0,1.0,1.0,3.0
6565,77fa4cbd5fa389e28419bbe8ac491b5fdd54840d,2.0,1.0,1.0,3.0
6570,370d5cd88509b93b76eb2f5f97efbd71c25061cb,74.0,1.0,1.0,3.0
6573,ed79bab847d8e5a2986d8ff43c49c6fb8ee3265f,2.0,1.0,1.0,3.0
6574,e59717550e5cf0e7159c5b7af1d1ead35fef49dd,6.0,1.0,1.0,3.0
6578,bc20589bf1c63e4e8bee57855568458ba303306b,4.0,1.0,1.0,3.0
6581,9de1cc9c446d39546a3d9dd6f7d99a980a7ecc22,6.0,1.0,1.0,3.0
6585,abb57ea48fd9431fa320a5c55f73e6b5a44c2efb,1.0,1.0,1.0,3.0
6588,63a077e27648b4043b1ca1b4e29f0c42d99616b6,1.0,1.0,1.0,3.0
6589,ee37df7877eeaa16d7761cce64854110a7c17ad9,2.0,1.0,1.0,3.0
6591,8647ca9ad5a0065ad53a2ad7e39163592b6ed35e,1.0,1.0,1.0,3.0
6593,cd8bfa9c8a13cf3facc5731da17e10188b3795d1,1.0,1.0,1.0,3.0
6609,9beba53dc5c330d781ecc0ad8ea081c2d100ff9f,2.0,1.0,1.0,3.0
6610,993b3a3f80a7842a48cd46c2b41e1b3ef6302468,14.0,1.0,1.0,3.0
6611,a1a98b72dbd17e53cd92b8e78f404525ebcfd981,25.0,1.0,1.0,3.0
6613,27b7c63a7c509d797c151e95a641e1d94d94bbd9,15.0,1.0,1.0,3.0
6621,ae7c9b70dcb4313ea3dbcc9a2f240dae6c2b50c0,4.0,1.0,1.0,3.0
6622,4bd82136cdf04f3a8d50e20c1b76da750f75f2db,25.0,1.0,1.0,3.0
6624,2413d2c12cf0dc5980d7b082d838d5468d83a8b9,1.0,1.0,1.0,3.0
6625,bcb31eba4a4ea356fd61cbd5dec5511c3883f57e,1.0,1.0,1.0,3.0
6626,9169d3a88072b20f42e68a946e916bd7dfbc7f2c,3.0,1.0,1.0,3.0
6627,152a4e630f7ffdd7ff64427c4ba488dc0bce76af,49.0,1.0,1.0,3.0
6629,6b866095276690ea5018d9d604ecba1cd04c2023,4.0,1.0,1.0,3.0
6637,51ac3d2f0c505ca36ffc9715ffd518d756589ef8,4.0,1.0,1.0,3.0
6638,96889231fbc047be91a49d953f50c9f747bc9f89,1.0,1.0,1.0,3.0
6644,6fe6ae56a7cebaebc2e6daa11c423e4692f9b592,1.0,1.0,1.0,3.0
6647,37c34ffb3a9a6051236a4ee1acb7752bcc3f50fd,36.0,1.0,1.0,3.0
6658,82be788c96ed5978d3cb4a00079e26b981a3df3f,3.0,1.0,1.0,3.0
6666,d24339059d640f108c08ba99ef30e3bafa10f8e4,3.0,1.0,1.0,3.0
6668,6dd666333ddee39903d86f870d5c40d9f100e0cc,5.0,1.0,1.0,3.0
6669,2dfb0b816d224379efc534764388745c474abeb4,5.0,1.0,1.0,3.0
6673,11e7064f35bb87da8f427d1aa4bbd8b7473a3993,3.0,1.0,1.0,3.0
6674,4076a65544e2de310cbf4eaadb13ee15bbfaaf4f,2.0,1.0,1.0,3.0
6676,6fb3c025fee16f11ebd73f84f5aba1ee9ce7f8c6,3.0,1.0,1.0,3.0
6677,29ebe40284c75a5888c601872059fca7e258528d,55.0,1.0,1.0,3.0
6681,cbf462908c8080f47c2a3300072877589dd1275f,3.0,1.0,1.0,3.0
6682,f0d14daa6906070ca044b86f483fdde7d81f5294,3.0,1.0,1.0,3.0
6685,5c2a9f06a9cd7194f884cdc88144866235dec07d,3.0,1.0,1.0,3.0
6691,856848737bd944c1db3ce0a66bbf67e56bd6f77d,1.0,1.0,1.0,3.0
6693,f66fab8e1cd6b3127ba4c5c0d11539fbe1de1e36,4.0,1.0,1.0,3.0
6696,5ee58d7e6ad019675b4090582aec4fa1180d8703,3.0,1.0,1.0,3.0
6697,6962d914f317b119e0db7189199b21ec77a4b3e0,3.0,1.0,1.0,3.0
6698,8411371709610c826bf65684f886bfdfb5780ca1,69.0,1.0,1.0,3.0
6700,f712c71f7b2b43b894d1e92e1b77385fcad8815f,1.0,1.0,1.0,3.0
6704,ff79c74dcace8fec62706d0bef00b6680b477fdb,1.0,1.0,1.0,3.0
6705,ab548d2dba63ba947287965e525cc02a15d9853d,1.0,1.0,1.0,3.0
6708,d713f519332e029d43eca8462629314eee1ded86,3.0,1.0,1.0,3.0
6711,b64074e46a9c2a7d5c66eff066a7c0b58377a143,1.0,1.0,1.0,3.0
6717,ab8ba3a2d2cba6a658ef596cd5b2e0905b6c8a9f,1.0,1.0,1.0,3.0
6720,515c752dabee9945c1e8686c87f7cdeb3935eea4,2.0,1.0,1.0,3.0
6722,09a76031f19bc77beb081e8ff7bfde731af93f50,5.0,1.0,1.0,3.0
6723,abe1dfab60e1839d115930286cb421f5a5b193f3,4.0,1.0,1.0,3.0
6726,38c5ce936a0862a6ce2c8d1c72689a3aba301425,2.0,1.0,1.0,3.0
6728,6157dbbfbf9d8e4a2b6d4e5ee35e864ab9ee8414,2.0,1.0,1.0,3.0
6730,d791d413fd8527aa6b130882cc84d52aee0fe980,2.0,1.0,1.0,3.0
6732,fbaf6a5a35a830c2ae0449210efa31c165445735,2.0,1.0,1.0,3.0
6733,d4967d8c6d4f52623f2be8eaff0b445dc5863c92,1.0,1.0,1.0,3.0
6734,54ab040d24904d1fa2c0a6a27936b7c56a4efb24,1.0,1.0,1.0,3.0
6735,ec686c9239b4d472052a271c505d04dae84214cc,2.0,1.0,1.0,3.0
6736,84d4db7c528e23f8c9ae0be12960549347003eeb,1.0,1.0,1.0,3.0
6740,c73f693989d7a7d99ec66a7065295a0c93d0b127,2.0,1.0,1.0,3.0
6742,2be8412c6cef97b01dfaae71c04bf585d3d93a3b,8.0,1.0,1.0,3.0
6744,f59de8992aa6dc85e81aadc26b0f69e17809721d,11.0,1.0,1.0,3.0
6750,a8079092c1bbf9aec3756b35256c7816b8845af7,4.0,1.0,1.0,3.0
6751,f4cdbc21444a45d207a8dc175f44d2facfbd0845,3.0,1.0,1.0,3.0
6752,67dc0d4758e5ced978bb30e8af11bc42cabfa77c,12.0,1.0,1.0,3.0
6753,291a73c9be15f12046a7291ec0bf7176a58d4f14,49.0,1.0,1.0,3.0
6754,de588b8ff057d4de0751f337b930f90ca522bab2,3.0,1.0,1.0,3.0
6755,ec50b4cea63fdcd1f1c428b93a47986d74c244b8,45.0,1.0,1.0,3.0
6757,90c1efdd121c84ee73e9960667229a662f2315a3,11.0,1.0,1.0,3.0
6761,474b8feafb5013130d625898139b56fa54e6c9f2,3.0,1.0,1.0,3.0
6766,25353b3377d5a75d4b830477bb90a3691155de72,1.0,1.0,1.0,3.0
6770,b5bcc189401c815988b7dd37611fc56f40c9139d,1.0,1.0,1.0,3.0
6778,4c60fac111961e7eb71a08928c22b43cff55f1fb,1.0,1.0,1.0,3.0
6779,a44d2f37253cb7a8dc302e345d8909828b093e3c,18.0,1.0,1.0,3.0
6787,f28bb45e2863173a7464d98907677e903f42c68b,9.0,1.0,1.0,3.0
6788,fc2e0a8326d1b21d11ef8213298e5302867fed2c,3.0,1.0,1.0,3.0
6793,8aff6ad5a393b8e2ad00dce4d278ecf41397bf0d,4.0,1.0,1.0,3.0
6794,04cab1329336d4577d6638360c905e360934b425,2.0,1.0,1.0,3.0
6796,2c62333a408f5badd2d2ffd7177f95deeccc5ca4,3.0,1.0,1.0,3.0
6797,eb2dc35d99028b698cdedba4f5522bc43e576bd2,17.0,1.0,1.0,3.0
6798,07153c6ec074257ade76a461429b567cff2b3a1e,1.0,1.0,1.0,3.0
6804,0a290ac4252c85205cb924ff7f6da10cfd20fb01,60.0,1.0,1.0,3.0
6808,0d8a95efd878920e7f791d5bcfb9b70f107aadda,6.0,1.0,1.0,3.0
6813,669bd45f117cc8c7309acd6b6bb054fe4d9e46c0,3.0,1.0,1.0,3.0
6815,6567d748c4e94e3481e523803ec07ebd825c80d6,8.0,1.0,1.0,3.0
6817,be8cd644c49dca4212e975455c8e7119b848ebe8,2.0,1.0,1.0,3.0
6824,b80474b432913f73cce8db001e9fa3104f9b79ee,1.0,1.0,1.0,3.0
6825,8101376dc5f42bd93b36d4ab210b44503d0ec11f,9.0,1.0,1.0,3.0
6830,a09fd48f8fb6ecb8bf85efdd884b21b6201ef9cc,2.0,1.0,1.0,3.0
6831,706322496b3a58af3cf258db2b553d6933656eef,1.0,1.0,1.0,3.0
6832,7b125b94ca16b7e618c6241cb02c4c8060cea5e3,14.0,1.0,1.0,3.0
6833,31d4f3a2f3c73f279ff96a7135d7202ef6833f12,1.0,1.0,1.0,3.0
6840,a9b89e2567c743483e6354f64d7a7e3a8c101e9e,2.0,1.0,1.0,3.0
6841,d3b4b26173ee45a8097a64330ae4a509f4e5db0b,1.0,1.0,1.0,3.0
6842,09f2344d0896eb458a639b922224c7a202c11599,1.0,1.0,1.0,3.0
6844,4f1e6bc3646ab50b8181555ab7e6eeab68b8632a,17.0,1.0,1.0,3.0
6848,f87d928f6d98644d39809a013a22f981d39017cf,2.0,1.0,1.0,3.0
6850,e9d784d535e43777f9ff44d7e582946f4776c000,13.0,1.0,1.0,3.0
6853,23b7885d50c5f5fe6dca93d4b0913f6e7b878dad,2.0,1.0,1.0,3.0
6856,2eb92c80074ecfbc691741720382007417f64523,1.0,1.0,1.0,3.0
6859,eabb26cacdec33ca6f6fcaee762b57c2205169ca,2.0,1.0,1.0,3.0
6861,8d16f258217f2f583af1fd57c5144aa4bbe73e48,9.0,1.0,1.0,3.0
6866,a1b08e75dff3dc18a88444803753e667bb1d126e,1.0,1.0,1.0,3.0
6868,5cc4a0f6b72878ea4e96fdb392d5d24c892a988e,2.0,1.0,1.0,3.0
6869,5c16034d73da2c1b663aa25dedadbc533b3d811c,4.0,1.0,1.0,3.0
6871,b9196395c905edec512dfd6690428084228c16ec,2.0,1.0,1.0,3.0
6873,81c8c82b5a39f9127e8b239e9b406a6c3a41b228,6.0,1.0,1.0,3.0
6875,bc84cf17b50ca5b49bec0a5fef63c58c1526d46b,2.0,1.0,1.0,3.0
6876,dbd0cf48842700c3a694dcd32b29e63e27f37acc,1.0,1.0,1.0,3.0
6877,c6930992948adf0f8fc1f6ff1da51c5002a2cf95,20.0,1.0,1.0,3.0
6880,f197ac13f6eeb351b31250b9ab7d0da17434ea36,4.0,1.0,1.0,3.0
6881,b0a095fc193a5f257c3609b09298c0705fc32c0b,1.0,1.0,1.0,3.0
6882,2f65168de7d68a5795e945e781d85b313bdc97b9,2.0,1.0,1.0,3.0
6883,60603950f836ef4e88daddf61a273b91e671db2d,3.0,1.0,1.0,3.0
6885,f971f2263deaa4a441e377b385c11aee0f3b3f9a,1.0,1.0,1.0,3.0
6886,31b24b955c3ebbb6f3008a6374e61cf7c05a193c,4.0,1.0,1.0,3.0
6888,0b90365e7a32317b948583c4b5c2712d84610b08,2.0,1.0,1.0,3.0
6889,93bcece20ef87c29548ec7e66532f1018572cea0,49.0,1.0,1.0,3.0
6890,aa8673599f1d269b4e4d9b0c0f61fca57bc02699,14.0,1.0,1.0,3.0
6891,f68e542f3478147986a9c8958942ec649dc06201,3.0,1.0,1.0,3.0
6905,83a9efb5b8170b7cffef4f62656656e1d8ad2ccd,52.0,1.0,1.0,3.0
6911,5ecb01cfdf96c5f465192bdb2a4fd4a61a24c6cc,18.0,1.0,1.0,3.0
6912,a91214589e6527b18f52bc0b31253f9dfb4665e6,330.0,1.0,1.0,3.0
6915,9bad145ee2ef43ac36d397190a7d8b1a7306d3fb,3.0,1.0,1.0,3.0
6916,a161574e200ae63a5042120e0d8c36830e81bde3,50.0,1.0,1.0,3.0
6918,6c9ff1013b7a21099da838eeef7c3f23ee347957,2.0,1.0,1.0,3.0
6919,e78654799135a788a941bacad3452fbd7083e518,1.0,1.0,1.0,3.0
6921,0264d8853137a9a328d9f0ed29e083dd505512cb,4.0,1.0,1.0,3.0
6925,4fb6de2561d5c47f3539a7b412108164d79fbb96,27.0,1.0,1.0,3.0
6928,d385c2a85877f0cb785070094edf9a624c090d68,7.0,1.0,1.0,3.0
6931,8634de6d254462e6953b7dac772a1df4f44c8030,2.0,1.0,1.0,3.0
6936,70471860ff9f335c60c004d42ebd48945bfa5403,6.0,1.0,1.0,3.0
6941,e896ec4302f45fdaf2fc78aec0093eca5478fe28,29.0,1.0,1.0,3.0
6952,57a5ef483b6290a9f22d4c52baca051c1e755f3a,1.0,1.0,1.0,3.0
6953,3a6927906f1b2adf5a31b789322d32eb8559ada0,1.0,1.0,1.0,3.0
6954,9841d61d75da5e46ed7a978bed4f50c78b1d87fd,6.0,1.0,1.0,3.0
6965,930e8c9e79acc0e3f1702dcd2345f4584818c2e9,1.0,1.0,1.0,3.0
6966,1bea0512c3394965de28a152149b90afd686fae5,1.0,1.0,1.0,3.0
6968,3c274c2909e17aa0afeded4cd4520b7357357ca0,47.0,1.0,1.0,3.0
6970,9d1393f23d5656cdd5f368efd60694d4aeed81d3,1.0,1.0,1.0,3.0
6972,94918ff68a7c78fdd3241d13e18444ef80b8ff4a,2.0,1.0,1.0,3.0
6982,c2ff581acab16c6af56d9e8c1a579bf041ec00b1,8.0,1.0,1.0,3.0
6989,a69b03e941abae00380fc6bc1877fb797a1b31e6,1.0,1.0,1.0,3.0
6995,d3929b832833db870af72479666fa4e4d043e02e,1.0,1.0,1.0,3.0
6997,db3985e5ca8f50fc17606855ba394783d11683a5,1.0,1.0,1.0,3.0
7004,eb0ca849863ecdc593ba7faa95fda5695af891c8,49.0,1.0,1.0,3.0
7007,1c349551027fadc9cfe1ec01068f6f8ac5b9331d,1.0,1.0,1.0,3.0
7009,e7e164db6db292d6f804ec6cd25f29ff62dd0618,1.0,1.0,1.0,3.0
7012,71cc1fa9f2d71eb2eba9b8e71e27cff9863e55f3,4.0,1.0,1.0,3.0
7015,73e7d63efb4d774883a338997943bfa59e127085,5.0,1.0,1.0,3.0
7018,2e97be73e5f74a317232740ae82eb8f95326a660,1.0,1.0,1.0,3.0
7021,d8e1ba76d619dbc0be8fbeee4e6c683b5c812d3a,1.0,1.0,1.0,3.0
7027,3bf48468fe84468a148e4f19465e0a725c0f977b,3.0,1.0,1.0,3.0
7031,ac097930f0730a9b777737de2b51e0fc49d2be7a,5.0,1.0,1.0,3.0
7033,0ad6ef2c587dea59212c4e2ab3ec3b0067500a2a,4.0,1.0,1.0,3.0
7034,731f1872f4e8a0f1eabd49c3548207e79a421202,11.0,1.0,1.0,3.0
7036,1e2ee49f7f1b79f0b14884fe6a602f0411b39552,6.0,1.0,1.0,3.0
7038,963fee1656603ce2e91ebb988cd5a92f2af41369,47.0,1.0,1.0,3.0
7043,3dd7279fb6db05ec5a088cd0cae6ba22580a82bd,15.0,1.0,1.0,3.0
7044,b634f87522dff87712df8bda2a6c9061954d552a,28.0,1.0,1.0,3.0
7045,eb32e4584d8e9d6cbec20550d4f91396de2cdb55,2.0,1.0,1.0,3.0
7049,61f9738d65094a6b18d22c7beb6bb8c3dc0606b9,3.0,1.0,1.0,3.0
7057,6f169300787ddb07326cc0338434a162dbab8539,1.0,1.0,1.0,3.0
7058,80c083c5e4dc35fa37c01f000b1393c51294b9de,13.0,1.0,1.0,3.0
7061,9374b9fd6cef7f8b75a543d044c5b0925aae08cd,2.0,1.0,1.0,3.0
7062,8d0d94015e96b8853c4f7f06eac3f269e1b3d866,6.0,1.0,1.0,3.0
7064,3e1657c8ef53e1cd541cc1e420f3230dc075949b,3.0,1.0,1.0,3.0
7066,9186a1fd9ed190739423db84bc344d258ef3e3d7,4.0,1.0,1.0,3.0
7068,0f905a43ce955b638139bd84486194770a6a2c08,1.0,1.0,1.0,3.0
7077,fa68a7822780fdc1295f7efb7e4313e62b447e75,1.0,1.0,1.0,3.0
7079,3c051235a7f115c34e675c9cf55820bd3435f860,1.0,1.0,1.0,3.0
7080,f7e9e230f41f991a6e3e7cb6096424fdfb626081,9.0,1.0,1.0,3.0
7081,62942ed7279d3e06dc15ae3d47665eff3b373327,1.0,1.0,1.0,3.0
7083,6dfad339645247c9deb553e4d68e21211ddc61bd,1.0,1.0,1.0,3.0
7086,f3a374e55a60f7ca57335c24ef875731b6683147,1.0,1.0,1.0,3.0
7089,780a6ec640a3fed671fc2c40e4dd30c03eca3ac3,49.0,1.0,1.0,3.0
7090,e1738bd9cecc5c867b0e2996470c1ff20f66ba79,10.0,1.0,1.0,3.0
7093,e3f0f36ddf1b2743a0d4ea312996536a9c37e1c7,3.0,1.0,1.0,3.0
7094,7508b657967cf664b5aa0f6367d05016e7e3bc2a,3.0,1.0,1.0,3.0
7096,aed3f09db39596e539f90b11a5016aea4d8442e1,3.0,1.0,1.0,3.0
7098,4d900f9df5f0569c2dc536701e2c11b6d50ebebf,2.0,1.0,1.0,3.0
7112,c84db77010877da6c5da119868ed54c43d59e726,2.0,1.0,1.0,3.0
7114,2f14ddc3a7146ea4cd5a3d1ecd993f85f2e4f948,28.0,1.0,1.0,3.0
7116,b87a95ad609619482df0690320d5ace33ace8e7a,34.0,1.0,1.0,3.0
7123,05fa7ea7d23980de0014417a0e0af2048a0f9fc1,26.0,1.0,1.0,3.0
7129,93d68841a23a5779cef6fb9aa0ef32e7c5bd00da,1.0,1.0,1.0,3.0
7130,9292f37e1f5c79400254dca46f83313488093825,1.0,1.0,1.0,3.0
7133,c47b9e0944e483309d66c807d650ac8b8ceafb57,31.0,1.0,1.0,3.0
7135,3030ca4cf4abbdd2dd850a14d20e9fca5937ffb5,2.0,1.0,1.0,3.0
7140,b9d1312ad4246e467f333dfe2ac4dc7a79608d59,1.0,1.0,1.0,3.0
7141,208c70a45624400fafd7511b96bc426bf01f8f5e,3.0,1.0,1.0,3.0
7145,adde0f23396fe6c6cd4fe8e66e9cdc7d1f5081d9,8.0,1.0,1.0,3.0
7146,13c199c0d0cf78b27592991129fb8cbcfc5164de,1.0,1.0,1.0,3.0
7148,19272684b8e2fff39941e4c044d26ad349dd1a69,41.0,1.0,1.0,3.0
7151,72f857950f6f19cba42a9ded078bbc99f10aa667,40.0,1.0,1.0,3.0
7153,7d5ca3b8b2b38ab676d0adc268a3c6a82e7a7588,3.0,1.0,1.0,3.0
7154,3c0213d17a09601e0c6c0ae0e27caf70d988290f,2.0,1.0,1.0,3.0
7155,f060face819401fb1f6456d362c5bc6672bba655,1.0,1.0,1.0,3.0
7160,d3938204468dccae16be0099a2abf53db4ed0505,1.0,1.0,1.0,3.0
7162,c5da9a2bb24a7928c39495cdabf98d3f7931bde5,51.0,1.0,1.0,3.0
7164,e86b618547bb0c7db96aa70491112f032b3bec1c,2.0,1.0,1.0,3.0
7166,4169c45f179e285feac6bcf25f4bd0db6b109bab,9.0,1.0,1.0,3.0
7168,4f444071702bf0b76cfb381150cf0fc8cacdc931,3.0,1.0,1.0,3.0
7175,c1e16aa2792a129d8920e22210ef21eb62a0f80a,48.0,1.0,1.0,3.0
7176,4ec7a45b51a32ee513898e2f1e42bb681b340fcf,3.0,1.0,1.0,3.0
7178,aa512a27e9e8ed32f31b15eec67ab1ceca33839b,2.0,1.0,1.0,3.0
7181,7118fd9bd975a9f3093239d4c0f4e15356b57fab,3.0,1.0,1.0,3.0
7183,b6b67df3f24c45af0012ee3c8af2f62ca083ae18,7.0,1.0,1.0,3.0
7194,2f99db28af90957271a6448479c3e492ccf7c697,3.0,1.0,1.0,3.0
7197,ec376a2ab97ec3be52ca282dc6ac102e805d1005,1.0,1.0,1.0,3.0
7199,abe1def46d84aa27d3f84d729204b162e8c64d76,3.0,1.0,1.0,3.0
7201,2c45b6feb394337b4b468229632b8737375caf1d,2.0,1.0,1.0,3.0
7203,e702781fa846dd726b73e673f91ffbd3b0e8d114,63.0,1.0,1.0,3.0
7205,fb2162df74bb19552db3d988fd11c787cf5fad56,2.0,1.0,1.0,3.0
7206,1591192d3a17adeebd03be0ce5888b88bddfaf89,17.0,1.0,1.0,3.0
7212,42de55cb3b332e1430509a343b082731d7972b50,1.0,1.0,1.0,3.0
7213,96c2a8766bf4fe91abac863749c11637fabcc64f,5.0,1.0,1.0,3.0
7216,49c6fb2e41d41c4c0c5c753b6960bc81fe658d20,1.0,1.0,1.0,3.0
7218,39af114377bf80d2a88e47be33d578d1fa9b0775,1.0,1.0,1.0,3.0
7226,531671cb17af07281e6f28c1425f754346e65c41,3.0,1.0,1.0,3.0
7232,d1aa690a7d1afa673c3383bfcd6e96ddb350939a,3.0,1.0,1.0,3.0
7233,22cb99af39b5d4aae075a5bc9da615ba245227cd,5.0,1.0,1.0,3.0
7234,9db2f1bec36805e57a003f7bb90e003815d96de8,3.0,1.0,1.0,3.0
7235,59f6fbe4291fcc078ba26ce4edf8373a7620a13a,7.0,1.0,1.0,3.0
7242,0e2a4fd2e8c48ba5eb386d5698846a5ca0c80f39,10.0,1.0,1.0,3.0
7260,3cdf552be228e1ca55f9c53a78f39e8b77d6159c,13.0,1.0,1.0,3.0
7262,edd586fe705e819bc711b5ed7194a0b6f9f1a7e1,1.0,1.0,1.0,3.0
7263,7b330707dddab1ad772898c1c82516342a551173,49.0,1.0,1.0,3.0
7266,b362105f7f5223fa4d2e03ceeea0e51da754ccc6,1.0,1.0,1.0,3.0
7267,8a870880bd6f17b7ccef69a6432ab8df8775fcf6,35.0,1.0,1.0,3.0
7268,f71c882dd4cfe4aa88ea07b1402ddd43605d4aef,3.0,1.0,1.0,3.0
7271,2960bc9cceecb5d556ce1c07656a6609e2f7e8b0,2.0,1.0,1.0,3.0
7278,78794b2cdeac37ac1fd950fc9c4454b56d88ac03,1.0,1.0,1.0,3.0
7286,68b0ddb289220b6d4d865be128939663be34959d,16.0,1.0,1.0,3.0
7288,db8948e653e12b218058bb6696f4a33fa7845f64,49.0,1.0,1.0,3.0
7289,64f3af5fd1405b6856ef6eef555e72d7ea67ee14,1.0,1.0,1.0,3.0
7290,872d83d00f67021e036d75aab3b7c6e3fc7e29ee,1.0,1.0,1.0,3.0
7291,0a939993bff117d3657108ca13b011fc0378aedb,3.0,1.0,1.0,3.0
7296,24dd2f64c5a877392925202321c7c2c46c2b0ddf,3.0,1.0,1.0,3.0
7297,3e7ca9858d51a8df2bb18b82a529df5e5f9abc51,3.0,1.0,1.0,3.0
7300,5cdc98b8f51310f7cca05ad780f18f80dd9571de,1.0,1.0,1.0,3.0
7301,098dfded5b1b09927995e89c6d689f85a0f53384,1.0,1.0,1.0,3.0
7305,7abcf20b8f32dd679b162b33c07e427c67d4a1fb,5.0,1.0,1.0,3.0
7307,cbe655137aa8f644f4985021a1e1e65df1d28fa8,2.0,1.0,1.0,3.0
7308,a6b5e88c0e42093b9057856f35770966c8c591e3,1.0,1.0,1.0,3.0
7311,14cf3d977b80f5e355f8ac7547cf1b9ff9fb3e09,2.0,1.0,1.0,3.0
7320,b70183db83552cf63cac51406aaf76a2cf5fca73,2.0,1.0,1.0,3.0
7322,73acacc7397fe854ed2ab75f1c940fa00faaf15e,7.0,1.0,1.0,3.0
7323,f13ec93fba60d339dc1663eb47b2fb801225d2d2,2.0,1.0,1.0,3.0
7325,01aae97196f2cdfbfebc5a0365bad82d98975588,15.0,1.0,1.0,3.0
7329,73104b5cfe3067d68f2c2de3f3d4d4964c55873e,1.0,1.0,1.0,3.0
7331,629e894173c9de589913cf649deaadec4b0579bd,6.0,1.0,1.0,3.0
7332,e6f3eb29be471c4b536a91daab76d4aeda72a261,2.0,1.0,1.0,3.0
7336,436f137975507b0baab0859a253c3c9332c22f62,1.0,1.0,1.0,3.0
7339,8b7b6afaa84708d08139daa08538ca3e56c351f1,30.0,1.0,1.0,3.0
7343,214ac9a4ead6cb254451c09d9c8234a76693feb1,9.0,1.0,1.0,3.0
